N1 N2 N10 N100
1.315 -1.71576 -0.212758 -1.14482
17.8106 -0.0292116 -8.75792 1.7632
0.97481 -0.805849 0.845258 -0.475019
0.107314 0.662497 1.52356 -2.57643
-0.0158074 -0.401511 -0.0132354 -0.142556
6.15063 -3.07929 0.0296909 -0.279573
-3.03547 2.26018 1.09501 4.34238
-1.02139 -0.175088 5.69831 -0.665714
0.0248169 -22.9384 -0.378537 0.425529
2.80303 1.16878 1.3164 0.608004
0.0435997 0.581289 -0.653855 1.70396
-20.6567 4.46029 -0.467666 0.437859
-0.802097 -2.5032 0.994199 -2.35964
-0.656759 2.17584 -2.29481 -0.393925
-3.55717 1.57072 -0.427441 -0.194366
-3.48969 1.69148 1.93635 -0.100435
20.0064 7.07903 0.519093 1.35249
0.0291128 -0.791411 2.69579 1.69601
1.34093 -1.01984 3.28308 -1.11477
0.634796 -1.34661 -0.295083 0.0836527
3.32194 -1.22937 0.294291 1.82397
8.03362 1.55577 1.62954 -0.811478
-0.193693 -6.05975 -0.753195 -0.32441
-6.81853 1.69977 -0.00713403 -2.6362
-5.86069 -0.898924 -1.37083 -0.565219
-0.257928 1.12797 -8.24214 -2.37082
-0.901422 -0.556096 0.958103 13.1813
0.539931 -0.383013 1.21284 1.50502
0.857831 -0.859095 0.596259 -0.76925
20.4344 0.979429 5.02014 0.483837
-0.328699 0.673364 -2.87741 -0.287115
0.036877 -0.975908 -0.0756973 2.59026
-0.0112528 0.480048 2.62698 -2.11458
0.997517 1.73255 2.761 -0.435294
0.912292 -4.94786 -1.17016 0.083462
3.1509 -0.210962 -1.58329 1.46472
-0.818307 -1.34318 -0.617985 3.02356
-2.31032 3.34032 4.06478 -3.09651
5.79221 0.41423 -0.613583 -0.275124
0.592031 2.17501 0.687074 0.553378
0.428958 -1.3351 4.27951 -2.34813
-1.72835 -0.610437 3.12699 -0.448886
2.61092 61.0699 1.39643 -4.76341
42.0407 2.09463 1.36967 -0.23947
3.37656 0.264897 2.34221 1.05783
0.680008 0.439598 -15.8083 -0.685943
-0.903709 0.740676 -0.271456 0.507435
-3.91973 -0.279561 1.54431 -12.8485
0.372464 0.29794 -0.271048 0.161749
1.69789 0.0893276 -2.81935 0.405111
0.17854 -2.6731 43.6427 -0.961079
0.103803 3.76588 0.763082 -0.129177
-0.147444 0.140091 -1.07398 -0.289788
-1.19355 -0.408131 0.615183 -2.06626
4.17659 0.439553 -6.85558 -0.106604
-0.0253739 -0.588642 0.561023 -0.0402625
7.34174 -1.02818 0.478301 -1.40486
-0.263504 2.65621 0.673937 -0.916485
-4.67573 -1.55471 -0.106265 0.511732
1.1093 5.6649 -1.06253 1.8518
0.760734 -1.13156 0.649722 -5.63241
-1.39562 -0.668567 0.741002 1.93604
-4.60988 -3.86714 -0.674378 0.501899
1.39648 0.0459094 -0.17775 0.140742
0.0289538 1.72156 0.0135391 0.569433
-3.36879 0.0289479 1.37585 -3.87037
4.69118 -5.54019 2.69038 -1.78565
-1.70716 1.12795 0.308488 1.82468
-0.418725 -0.203937 0.450748 5.64034
0.605538 14.0182 -0.0596553 0.469211
0.38326 0.90407 -0.0351654 2.05527
-2.12749 -0.0373015 -2.61319 -3.54235
-0.29894 -1.24158 0.674136 0.476912
5.68007 -0.342681 0.677549 -11.4256
-1.02777 -0.143061 -0.686972 0.315023
-0.340329 2.87452 11.58 -5.62611
12.9694 1.0912 -2.27404 -0.247366
6.82075 0.348645 -0.158131 2.56857
2.14258 1.52548 1.35273 0.6146
0.678752 2.06052 -1.74352 0.106857
2.30187 0.639998 3.73647 0.383592
-4.12688 2.56611 -0.871999 -1.04817
-0.075261 -0.314451 -0.758234 12.6081
45.5404 -3.62116 0.648143 1.83655
4.63823 3.478 1.13669 4.04256
-4.27483 -1.21849 0.183587 -1.11181
-3.11555 0.108177 -1.1055 1.94481
1.71551 -47.3055 -3.10991 1.74568
0.0213845 1.02273 0.825113 -41.657
-31.2768 -0.715012 5.84317 -2.05457
4.26726 0.207347 5.17667 0.317291
0.99855 0.899518 -0.396598 1.25162
-1.03503 -0.627509 -2.89765 -0.995703
0.595653 -3.63053 2.57474 -3.0958
-8.3845 0.530601 -2.42619 -0.827882
0.450092 12.059 0.227162 -0.558963
3.3968 -0.29468 0.487064 0.265201
0.526337 6.17141 0.28202 -3.05387
-0.976248 -0.622472 0.20406 -2.42747
-0.0312766 -0.96668 -0.640885 -0.937894
0.640536 -9.25661 0.11322 0.375548
0.189643 0.869709 -1.8317 -1.48149
0.183232 -23.3576 0.982517 -0.149038
0.379807 0.643433 1.96917 -0.137334
0.476336 2.23057 0.727578 -2.9322
-0.27404 -1.10335 -3.72003 0.170075
0.0826048 0.0332183 4.37002 1.82079
-0.160807 -384.11 1.91746 0.113282
-1.50691 0.922844 -2.92606 -3.3393
4.20082 -1.61766 -0.410176 -0.814676
-2.65634 -1.19633 -2.85407 -0.514809
-58.2858 1.18974 -0.503487 -1.00124
0.0235925 -0.628323 0.106175 -0.0676866
-0.082609 -2.76594 -5.36201 -9.9503
-2.36943 1.66065 0.00444549 2.02876
-1.75473 -0.6659 -3.11572 2.76624
-0.653856 8.1914 -1.48681 -3.45198
0.669927 -1.19247 3.02237 0.330423
0.23082 1.29473 -0.773233 0.15754
0.00602831 -0.642123 -8.70555 -0.488981
4.9157 -0.11628 0.282537 2.72066
0.0268411 1.55745 -0.0713745 -0.707478
-0.11051 3.87345 -0.82157 -2.85727
-8.1808 4.7621 1.83649 0.573454
6.28699 -0.438569 3.18477 -0.728675
-5.21047 1.50255 0.212597 0.966949
0.192952 0.759661 0.282281 -2.24212
0.710809 -0.479504 -2.87565 -0.265123
0.712738 -1.08772 5.46706 -2.0885
-0.341387 1.0436 0.169621 -2.72993
4.51888 -4.58222 3.22505 0.356974
-0.365327 -2.07943 -2.81242 1.00174
-0.928993 0.0734408 -1.07652 -2.37339
1.61262 -3.00442 69.217 -1.53405
0.290393 -3.95023 -1.29063 -0.0373362
32.1153 -3.07298 1.22847 33.9933
1.19573 4.38366 -75.2771 5.10015
0.337678 0.277256 -23.1734 5.73896
1.58507 -0.925053 -0.608053 1.11409
3.33007 0.463698 -0.15009 -1.12122
8.736 4.64088 -0.131432 12.3893
-1.32323 2.93731 2.39019 -0.265684
-3.71555 -4.70176 1.9942 47.1127
2.38829 -1.30067 0.211798 -1.16477
-1.20685 -0.00777546 2.9011 -2.08372
-2.74484 0.0886306 -3.37707 -0.935878
-7.37617 -0.381442 -4.28883 -0.374821
20.2547 1.32087 -0.126001 0.904197
-1.17673 -1.09553 1.25592 10.4723
0.381134 -3.59825 -1.26789 0.273009
-0.987998 -1.47624 -1.9159 1.1564
10.56 2.03084 0.46832 1.97579
10.366 95.013 1.95356 -2.02636
0.806894 0.0977832 0.705819 -1.29882
-0.608531 19.7374 1.96018 -16.1212
-0.633728 10.9504 -2.30614 -0.852553
-0.652764 0.0880887 -2.16897 -0.450599
0.838934 0.199081 -0.997099 1.25229
-0.797892 -6.25063 -0.964801 -1.70391
-1.85144 1.56458 -0.682892 3.9311
-0.356178 -0.456331 0.429433 14.3234
0.388811 -18.0109 -0.61541 -0.0229472
-0.386876 -116.286 0.208612 -0.139469
0.605122 -1.68063 -0.343492 -0.93613
-7.13786 0.0745487 0.297896 -29.4391
0.357406 -0.371468 -11.9962 0.601852
0.895372 -11.4845 -0.441885 -2.9319
-0.00563426 -0.322847 -1.58559 -2.11861
13.6112 0.0711778 2.97136 0.990721
-4.87598 0.0578549 6.0188 1.54989
135.825 -2.3622 -41.8522 3.26539
-0.214904 -2.23391 -0.320992 2.98724
-0.709061 -6.76203 1.41625 -0.00469749
2.18698 80.7778 2.0133 -2.35013
-2.98592 0.819284 -0.321478 -0.17027
-0.0311264 -4.30128 -1.65321 -0.0857656
19.0643 -5.71684 -0.763329 -0.115186
0.850969 -5.19706 -0.644104 -6.59424
-0.428489 -0.225028 -0.773654 0.0484326
63.9297 -1.13414 1.52773 0.356268
0.825393 -0.130845 0.0520906 -1.18958
0.125002 -2.12855 1.0271 0.351408
1.05179 -1.33862 0.691578 0.00961412
-0.194197 -1.53612 1.35889 0.561224
-0.916839 -2.14977 1.78031 -0.265106
-0.959391 1.41488 0.0182291 6.41401
-1.44959 -1.50154 1.8514 8.80931
0.49966 4.17366 -0.905441 23.3108
-0.934311 6.27381 -2.00367 0.418153
12.6865 -1.28572 -0.88093 5.78486
5.68383 65.9722 0.25595 -1.06486
-0.248223 -0.927819 -4.35958 -1.33136
-0.424116 -14.2628 -0.258245 -0.45046
-0.85661 -0.0344923 0.24795 -1.36599
3.10971 -0.294183 -0.311431 0.618415
1.60434 -1.03607 0.404154 3.29218
5.09853 -0.0531102 -1.98237 -0.54245
-0.398902 -0.219699 3.608 -0.431548
-0.0977761 0.568199 3.0268 0.170817
-0.123411 -0.24636 0.207661 -14.1988
-1.61777 -0.181204 0.214314 3.55798
0.307664 -1.1433 -0.514659 -2.18008
-0.428451 -1.81093 -6.92424 0.177196
-1.47219 -0.118531 -0.280702 -0.080534
-0.92978 -0.0512522 7.20487 0.73336
-14.3032 3.13564 0.279464 1.14935
5.58536 -0.751136 1.27434 -4.4176
-4.4729 -1.32024 0.66871 0.357692
0.540624 3.71665 1.07424 -1.46995
-0.902836 0.198096 -6.66088 1.16447
1.90691 -2.81324 -2.2506 -0.253479
-3.58762 -2.44664 51.1559 0.533933
14.6582 -0.039976 -1.26078 -0.0547975
0.630858 109.797 -4.24834 -0.400598
1.27249 3.71376 -0.738751 -0.0609926
-0.381922 -27.6197 0.639703 0.155006
-0.479278 0.487558 -0.580254 1.71276
-0.230562 -8.91386 0.47198 -6.99571
-0.439882 -0.645466 0.129928 -0.771229
-0.927386 -0.0295384 -1.22571 -1.37768
1.40647 -4.39432 -0.35871 0.642773
1.06775 -1.34852 0.519411 -2.03139
-1.10633 -0.0186754 0.671676 -1.33036
-0.0858641 -0.787494 -1.09822 -0.028212
48.4811 -0.0897441 0.359534 9.04753
0.13894 -5.82364 -2.89395 2.40176
-1.8428 -1.86025 -0.151218 0.516732
1.66026 0.111911 1.15473 -0.0878898
-0.619603 -0.698219 7.35917 3.92115
-0.904777 -0.128977 0.342928 -2.85577
-0.126883 -0.0442803 -1.23549 -2.40333
-0.447383 -4.50472 0.391254 -0.00444474
-1.63087 -1.48788 -0.50946 0.0139714
14.5418 -3.69253 3.08001 1.19478
-0.170958 9.88857 -0.139812 0.372941
0.495267 1.24725 0.0652957 -0.0188163
-4.54676 0.0788452 -1.65836 -0.564099
-0.521148 2.79556 -1.56861 -0.424042
0.58513 0.583112 -0.0377052 1.04233
0.35177 -1.42128 0.77988 -0.381339
1.97475 -16.1893 0.267772 -26.9426
-1.02764 1.63293 -0.16123 -0.843453
-3.7913 -0.748668 -0.151463 0.399567
-1.44509 1.2094 -0.610235 -0.392702
1.93645 -1.78124 -1.46245 1.74729
1.90815 0.113815 -1.47579 -1.08303
-0.236658 -0.624993 -0.169973 -3.69057
4.18059 -0.863447 -1.35516 -0.33264
-2.36936 1.16499 1.14122 0.758575
0.252907 0.0242695 -1.79161 0.769606
4.76463 2.61473 0.638549 -6.50098
-2.39671 -0.17727 -1.97029 -2.74386
2.34888 6.90527 -6.20873 26.7838
0.741814 -0.57801 -0.428694 1.0051
2.82746 2.9053 3.18916 -0.185664
1.30469 0.685239 -3.13101 0.418283
-0.181872 3.91946 1.45024 0.659868
0.652624 4.26658 0.271007 0.632642
0.110457 -3.10206 -0.52908 -0.202136
-0.0150545 -0.692 0.397187 0.189732
4.04416 0.659536 -1.39812 -10.8594
0.244222 0.267602 -0.154129 -0.980705
0.720643 0.662721 10.0058 0.903453
-0.801573 -0.0596901 0.214951 -0.753893
0.800825 -0.779961 0.231732 -0.0105163
0.967324 -0.857339 0.0100359 -0.354374
0.891892 -3.16432 -5.72816 0.696208
0.275187 -1.72948 -5.90165 -0.397984
2.61399 1.81103 -3.15784 -0.767317
-0.232013 -0.337814 5.36289 -0.190134
-1.56516 -0.425752 0.389227 -15.0757
0.826761 0.311534 -0.170355 0.273204
-9.25223 3.34213 -1.37351 -1.17004
1.83416 -0.407815 2.59418 -7.08181
-1.5224 0.438412 0.409046 4.08418
6.49207 1.81672 -1.12344 0.000494778
-0.780933 18.7052 0.928731 0.0947243
-2.01634 -4.05216 -0.782864 -0.367753
-0.33217 -0.550855 0.251503 -1.09624
-8.19589 -0.245351 -0.930427 -2.05338
0.997607 -0.516847 0.199442 0.671587
-32.3863 -10.9889 -3.77927 18.3346
-0.089769 -2.18009 -0.413775 -1.25556
-1.7467 -3.03207 -2.06968 0.213936
-1.02049 3.85518 2.81004 -1.83084
0.218554 -33.6053 2.34268 0.326172
10.5601 -6.68795 1.44273 0.316672
2.481 -1.02764 5.27878 1.95045
-0.445602 0.533554 -2.82184 -25.0451
-1.87154 3.82269 -3.70347 1.51842
-0.889581 -3.49195 0.511646 1.20623
-1.24853 -1.03076 2.78793 0.938894
-5.26526 -0.639678 -1.27113 3.04471
-0.183058 -1.50249 0.643365 -5.13232
-2.63612 0.658932 -5.12539 -0.0182275
0.411373 -0.0357782 0.129281 -0.353627
0.237572 -0.343504 1.58468 -0.0737127
8.11098 -0.270122 0.952815 -7.83939
0.420786 4.52959 3.20772 -0.792572
-0.587177 0.268785 0.000439088 10.6791
-1.64782 -0.322466 0.987235 -0.125521
-5.30548 -0.644503 -0.970736 0.191813
-0.0943797 0.396949 -0.541281 2.49222
0.244661 2.37304 2.33782 0.807813
3.94438 0.462366 1.01076 13.0992
1.26507 -1.04474 -0.0423465 -1.12264
0.667293 -0.426429 2.01196 -0.609523
-0.613089 -0.493124 -2.53799 0.464494
0.697558 0.88015 2.07187 -0.231883
-0.594581 2.6465 0.302274 -0.423909
-0.87654 1.74555 4.41585 0.839702
0.324516 -0.0232974 0.390664 5.03564
-1.6138 -0.90449 2.24624 -0.30151
-0.338054 0.672626 -2.38815 0.801088
-0.483907 -0.373393 1.9493 -1.19658
-1.16018 -5.34558 0.144303 -1.29525
0.44797 -0.306836 1.5199 2.45007
-2.55144 -0.79697 -0.754044 -1.15692
-0.718614 1.36069 -2.12356 2.5635
-0.541098 -1.03945 2.50264 -0.5038
-1.00299 8.24721 -2.73104 1.39551
-13.4209 -0.477792 0.879615 -0.204233
-0.251547 0.66697 -0.327602 0.622069
-1.5389 -1.25988 2.9564 4.7326
-0.745143 0.66784 -0.678674 1.30749
0.401297 0.966107 4.90707 0.782779
0.406445 0.474406 -6.76961 5.06883
-1.24937 0.297691 0.786839 0.0665707
0.587592 0.862265 -4.77872 -0.726824
-8.13821 -0.692728 -1.6933 -0.992895
-0.420007 -0.578632 -4.79198 -0.315317
-1.55466 3.07442 0.992496 0.167347
0.89271 1.58889 1.05971 3.14853
-0.236924 -0.850826 5.79343 -1.50889
0.160853 0.129446 0.659888 -1.58232
3.68373 0.079512 0.389557 -3.37611
-3.12232 0.0925376 -2.15976 -0.707858
-9.26746 24.5305 -0.087696 108.072
1.38564 -0.349556 -4.49453 -0.447105
-1.55564 1.25705 -0.592091 0.187584
-3.21821 -1.1556 25.4726 1.97314
1.2647 -0.526697 0.743255 -3.84101
0.321872 1.04457 -0.287317 -1.42208
-0.901555 5.44984 -0.862028 1.08583
-2.70065 -1.98738 -1.16451 -1.76806
0.914851 -2.93413 -7.62705 1.52157
0.417888 -0.510205 -0.530199 0.258909
0.929436 0.655538 0.687257 0.440263
2.37717 9.64278 0.0757399 4.46438
-0.437116 -1.04635 -0.0505744 -1.76329
-1.75974 0.198953 -0.118288 0.57759
0.295618 -5.26329 -1.78556 -1.95646
0.166235 -3.0775 -0.204542 -0.604603
0.408673 0.453711 0.329335 4.49465
0.594434 1.61757 -3.05433 3.3525
-3.36494 0.0101072 0.0159184 0.77128
-0.143143 8.01275 0.900486 -0.652029
-0.177737 2.89189 1.85553 -4.03377
0.362882 2.81938 1.07517 -4.78335
0.914983 10.3806 6.58326 -21.4221
-1.79317 4.28555 0.387228 -0.735494
0.224856 0.0800054 -0.0434975 -0.241566
-3.7252 -1.97482 0.236779 -0.944758
-5.37735 -0.370227 -1.7556 1.14575
-0.606851 -0.727473 -5.83456 5.07028
-1.60976 0.121444 -0.154603 0.0226716
-3.08883 -18.2855 -0.194026 -0.179892
-2.00864 2.08199 -2.8809 -0.924948
4.002 -0.331593 -0.484924 0.413638
-1.54495 -0.285608 0.473093 0.161044
38.9342 -1.93366 0.218683 -0.0262697
1.80529 -0.0790184 4.44487 0.169651
-0.966127 0.228243 -0.333965 0.243861
-1.34955 0.338485 0.636942 -0.814589
-22.5137 -2.07749 0.545906 -0.935622
-1.42544 -0.0110968 -0.269621 -5.94673
0.0141498 -0.39273 -0.0147128 0.032892
1.56987 1.23932 1.09099 -8.29335
-0.282687 -0.597231 -5.61077 -3.04824
-3.3716 -0.607849 -0.970901 1.47198
-0.841372 0.508223 -0.276257 -2.3139
-1.07877 -0.455838 0.219473 3.40248
-2.15076 1.32265 2.99801 0.418105
-3.07321 -0.936635 1.21944 -4.14557
0.353568 -0.188653 -33.264 -4.05807
0.0367175 -0.00572171 0.137705 0.816312
3.70837 0.511963 -0.18164 0.887597
-0.857408 -0.0601536 -0.156913 3.22363
-13.5818 2.00054 -2.2034 -1.21695
3.45325 -0.000582293 1.13839 -2.88134
2.61124 -0.661681 -0.839783 17.3275
-0.0792962 -0.398141 0.214368 -1.31942
0.250084 -2.81845 -1.81411 -0.709298
-1.52966 0.729831 0.115986 1.51712
1.73278 11.6204 -0.00757408 -1.09369
-0.474413 -0.773409 0.0520703 13.4653
16.183 -1.76331 -5.9259 -0.892175
-0.305601 -0.252596 3.01293 -98.954
1.2534 0.182354 -4.43264 2.14225
0.122489 1.23038 -0.341604 0.154826
0.560016 0.431831 -1.20157 0.679204
0.679629 10.6963 -0.890965 -1.30679
2.38245 0.119087 -1.59706 0.203435
0.207034 -0.354477 0.227506 21.6806
0.439073 -6.09176 1.08099 -0.474415
1.91075 -1.95483 0.314751 -0.748733
-0.933495 -0.783989 0.00867928 -0.823618
0.300861 -1.67687 7.38785 1.22937
0.107133 -0.747742 0.510948 0.152232
-1.17165 0.952041 -0.000470576 26.0975
6.22296 1.43651 5.55178 -0.155887
0.855617 3.31091 4.95184 -0.0409016
-2.89516 1.73174 -0.509084 -0.727006
0.334805 -0.254964 -7.47558 0.401661
-1.8198 -1.30061 1.22455 0.578693
-0.912672 0.791026 -3.44633 -0.789716
-0.852397 0.623038 1.39383 -0.985725
0.643287 1.14417 -1.22532 -1.13047
0.779933 0.337533 0.35025 0.111302
-0.652751 8.50787 1.87159 -0.172041
5.4917 -0.739775 -0.458211 -0.925862
4.86711 -2.3083 -1.78422 -0.511058
-7.18437 1.72967 -0.141355 -0.0397309
-0.244264 -0.689128 -0.508884 -1.36891
4.4594 -1.67391 1.93569 0.560889
-0.232105 0.8315 4.90891 -0.231669
1.69344 -1.3148 -27.5839 -0.0947716
-11.549 -3.01457 0.521046 0.986873
2.7154 -0.443303 1.19621 -2.05195
0.0784663 8.18938 0.0113765 -1.11354
-0.745004 0.395767 -0.625236 1.42455
-0.0259465 -0.299512 0.665006 -4.03755
3.67753 -0.056825 0.791818 -0.915491
1.9588 -0.0353642 0.46443 -0.803536
-0.248332 0.484404 0.39806 1.38579
-7.08761 0.996425 -1.71643 0.212029
-1.092 -51.1509 -0.174416 -1.20406
0.0555543 -1.64455 -4.87051 0.383274
-1.58381 -0.664897 -0.0686581 -3.13854
-2.75547 -0.481202 -0.201258 -0.67328
-2.44496 -0.0248687 -0.190276 -2.09786
1.74775 -1.50009 -0.522439 -2.66223
-1.99174 0.196357 -32.0495 -4.64559
4.09999 -0.891932 -2.45879 -1.39928
-1.68467 -0.621632 -0.232835 -3.01947
0.982285 -0.705696 1.32856 0.809813
1.13252 0.332108 22.7837 1.27041
1.89492 -0.272944 0.499507 0.418796
-0.511483 0.646693 -4.29461 0.800686
-5.44153 0.65348 -0.388954 -0.850085
0.0326504 2.74952 -6.38454 -1.10967
-2.46188 1.61994 -1.10848 0.123284
1.1783 0.0259669 0.707958 0.0160747
0.958748 5.24217 0.407972 -0.297049
-0.624813 -0.500931 0.549246 -1.12153
0.78268 -1.49759 1015.36 7.08134
1.94803 -0.355133 -0.155251 1.2299
0.585626 -1.36459 -0.465332 -0.17968
0.500479 1.94662 -0.98976 -0.957346
1.72483 0.378535 0.0578987 -0.795241
7.83322 6.05268 -0.628541 1.94283
-7.53756 0.782334 -2.95306 0.644585
-5.34966 1.3751 -1.09042 1.3031
3.05052 -2.63654 3.74133 -7.06874
-0.9039 2.15526 0.920105 -0.395886
0.148993 -0.682043 0.991917 -1.85814
0.0410195 -1.61299 -0.0626729 -2.5634
1.41309 -1.34616 0.0388719 0.776938
-0.436611 0.498816 -0.046181 -0.734303
-2.12943 -3.3265 0.0406072 2.04691
0.432946 1.02132 -4.73786 4.74435
-4.92988 7.08838 210.777 0.735803
5.8882 0.471945 -12.159 -0.369145
2.44619 -0.0707201 -3.45634 -0.107707
0.960847 0.0205164 0.205051 -0.215075
-0.599708 0.0917391 1.3828 -0.190827
0.236404 -2.44271 0.184684 -1.04977
-1.28776 -2.17678 -4.9915 -0.760294
0.184496 -0.754809 -48.5145 -1.26286
74.6175 -1.09341 1.1575 -1.89804
0.897387 -1.84052 5.60828 0.953977
-0.949371 4.82824 -0.157991 -0.35534
0.958216 3.96665 -0.14056 0.498521
-0.148288 -0.497315 -0.349863 4.27392
-0.922958 -8.44735 -15.3666 0.928673
-0.298572 -17.167 5.74875 -3.269
1.96075 0.540277 4.8606 -2.34607
-0.428609 -0.258812 -0.478618 0.728238
0.864018 -21.1941 -1.19742 1.89555
-11.8818 -1.58272 -5.1723 2.23588
0.103548 -0.606402 15.8944 0.66309
2.0882 0.507262 8.0695 1.01653
-67.5067 -0.873663 1.11075 0.366077
-1.12963 -2.97938 -2.33174 -0.0844173
0.541397 -0.0191683 11.5645 0.140399
0.299267 0.0906338 -0.889479 10.8749
-1.27353 23.597 0.275537 1.31787
1.24974 -10.3425 -0.122346 -4.10348
1.15044 1.27191 27.4421 0.359053
0.313205 -0.335118 0.598679 0.0112417
-1.06771 2.13816 0.179382 -1.55769
-537.873 1.12899 1.48581 0.338336
-0.442368 -0.679277 1.14859 0.794031
-0.0175342 -2.37067 -0.671181 0.847423
5.7703 0.663457 0.0454384 -0.729534
-0.0361775 -2.91388 -0.757201 -1.92204
-28.8689 -0.0255967 1.72017 -5.04897
-1.9004 6.36523 -0.938192 -4.2153
0.259461 0.873635 1.27016 0.494139
-9.38243 -18.0204 -0.675671 0.227811
1.40877 10.9401 -0.147364 -0.246052
2.39461 -1.21952 1.19322 0.534439
-0.46801 0.276271 -92.9492 2.80895
0.457164 0.747998 -0.452034 -1.06159
0.731122 -2.57876 6.23835 -0.728311
3.37817 -0.71634 -1.41014 2.52154
-0.97487 0.586375 1.09719 0.0137767
0.13659 0.796246 -1.50364 -96.2092
-0.397034 -0.698397 -2.13295 0.59605
-0.174998 -0.689203 2.1123 -0.24552
2.1464 0.867976 0.670816 1.92142
-0.628784 -0.356318 0.0372541 -1.7179
1.22864 1.42099 1.1334 1.03085
-1.36992 -1.38192 0.333626 0.521365
0.132641 0.0539617 0.56568 3.18921
0.740305 -1.12953 2.31257 -0.266391
5.94589 -10.1945 -0.154973 -0.695321
2.37777 -0.0925755 -0.615511 -0.408137
-0.532198 8.02653 -5.54793 -1.66765
23.0479 0.365707 -3.17512 1.60611
1.03705 0.41916 0.875891 -0.110926
1.00468 -0.0747888 -0.63217 0.858534
-0.101997 1.23272 -19.9358 2.89913
0.47847 1.01405 0.545435 0.922664
2.05503 1.38225 0.0932325 0.281979
-4.49212 -0.889652 -1.07353 -0.267902
-0.472432 2.9375 1.37503 2.46571
1.43511 -0.0654285 1.09449 -1.39258
-5.99769 -2.89655 4.54457 -5.21185
-2.40528 -3.71922 2.29485 -1.39415
0.405112 1.26436 -4.49525 9.54031
-0.297244 -0.0367626 -36.5954 -0.817343
-0.689001 3.4309 0.497022 13.6198
1.88245 -1.89821 -0.265421 0.0434453
2.69418 0.0797126 1.067 -1.56348
0.299514 -0.247782 -0.360939 0.34645
-1.00467 -1.5998 0.433777 -24.5725
-0.374034 2.23942 -0.931729 0.367061
-10.0772 -0.524426 -7.17978 -1.21493
-2.0545 0.324366 -5.7462 0.430023
-0.157179 0.559718 -2.66445 -0.619116
-0.246615 -0.644174 4.86141 0.0714205
0.370495 0.242039 47.5036 -0.126747
-6.64395 0.131533 3.81404 -2.86794
-1.46392 -0.801292 -0.407707 1.14555
2.66762 -0.0759219 -0.427339 0.878371
-1.02467 1.17622 3.10166 0.347983
2.4855 1.44288 2.60658 -1.18696
2.05223 0.254907 3.20526 2.12337
-2.30736 3.32001 -1.8804 0.894463
1.26536 -1.34122 -2.13591 2.227
-4.80641 1.38697 -0.00260711 2.07226
-0.178026 2.34528 -1.44607 -0.268829
-0.0718297 0.0434599 -2.48579 6.11733
-0.0984306 -2.57025 0.51437 2.75972
-0.331584 -0.290612 0.179843 -1.19769
-9.72009 2.15731 1.18955 0.30226
1.50432 0.765187 -0.0656008 0.459012
-0.945917 -5.08904 -1.49736 0.539688
0.238563 -0.628576 -2.01038 4.56679
0.53004 0.403915 1.38545 2.33383
-2.67802 -0.975453 0.120273 2.32811
-0.211154 1.69666 -1.15116 4.48609
0.800308 0.023537 1.41203 1.08434
-0.234363 -0.0475822 36.2419 0.272787
-0.925513 -1.86917 2.24527 7.76492
-2.38922 0.331739 0.753676 -5.04251
-1.82588 -0.672008 0.854756 0.0583679
-0.47508 -0.560736 -1.86124 -0.916824
46.7954 0.394153 121.358 -2.07193
-37.2692 -3.90645 0.0193647 1.20182
0.228553 0.965293 0.56605 4.74907
96.7943 -0.599408 3.11511 -2.16711
-15.624 -0.622975 0.307676 5.64725
0.219262 -0.455995 -5.60261 2.53378
-0.418011 -0.565764 1.91102 -0.491786
0.210026 -0.694345 -2.41665 1.02825
23.8307 -0.536119 -0.280529 -0.0326926
-12.1251 -0.705264 0.460362 2.04642
-0.500433 -2.11662 3.83824 0.837396
2.86395 6.68126 -2.03109 1.41433
0.136364 -0.607902 4.2015 -1.6098
2.86312 6.42718 1.00092 27.8821
-0.836059 -4.52136 0.317953 -2.74877
-5.47175 0.571892 3.02471 -3.74492
-2.15369 0.644091 -1.63917 1.91887
0.839364 2.51147 -8.25722 -0.317794
0.260699 -0.26479 119.497 -0.0511137
-20.1211 0.164148 0.741456 -0.36112
0.609896 -0.90678 0.788855 31.8562
0.278623 -0.72307 -0.967498 0.36757
-0.818329 1.35253 1.63154 -0.548385
0.814003 1.70374 0.261087 -6.13775
-0.0218361 4.0192 -69.3541 -3.222
-0.623348 1.43721 -2.3474 0.812361
10.7472 -0.265826 -3.79962 3.60854
-0.756415 0.20918 4.29824 1.31834
1.88817 2.67154 -0.310067 0.318351
-0.970049 -2.75824 1.0606 0.628086
2.15822 -0.933799 -0.0392736 -2.47404
-0.136602 0.173908 -1.5606 -3.29232
-0.254172 -1.04965 -4.54025 -0.755382
1.52144 -0.567066 5.6896 2.05157
0.673185 3.77197 8.9223 0.0415355
-0.307308 -0.221861 -0.03703 2.43392
-0.788254 -0.197993 -1.01552 -1.20396
0.788053 0.89355 1.10222 -0.545506
-1.76579 0.961916 -1.65033 0.428665
-0.641322 16.0559 0.994102 3.83993
7.7229 0.646079 0.511613 -4.79945
0.920114 -0.0763737 -0.952861 0.526365
-1.78054 79.1102 -4.75835 0.0290591
-0.528003 -0.712488 7.06768 0.439408
2.3634 5.5157 0.260625 1.00961
-1.39208 -2.83827 0.213147 -1.80808
1.85926 0.296255 -47.2275 2.36702
-1.42478 3.8123 -0.577721 3.84252
-0.0681942 -449.812 -58.8033 -0.910866
3.99239 -1.23869 1.71452 0.455471
